Scenario,N_Prompt,N_Gen,Mode,Run,Total_Time_s,Prefill_TPS,Decode_TPS
C5_Controle,64,64,05_KV_FFN,9,27.12,82.65,6.48
C5_Controle,64,64,06_Attn_FFN,9,31.63,82.54,4.54
C5_Controle,64,64,07_Tudo,9,30.06,81.28,5.05
C5_Controle,64,64,00_Baseline,10,18.90,90.99,16.02
C5_Controle,64,64,01_KV,10,18.73,89.96,15.42
C5_Controle,64,64,02_Attn,10,23.32,88.68,9.13
C5_Controle,64,64,03_FFN,10,27.25,83.73,6.75
C5_Controle,64,64,04_KV_Attn,10,22.69,112.37,9.39
C5_Controle,64,64,05_KV_FFN,10,27.30,74.82,6.66
C5_Controle,64,64,06_Attn_FFN,10,31.10,75.77,5.26
C5_Controle,64,64,07_Tudo,10,34.62,71.62,4.95
